"(PDH-CSV 4.0) (Eastern Standard Time)(300)","\\ALL\PhysicalDisk(_Total)\Avg. Disk sec/Read","\\ALL\PhysicalDisk(_Total)\Avg. Disk sec/Write","\\ALL\PhysicalDisk(_Total)\Avg. Disk Queue Length","\\ALL\Processor(_Total)\% Processor Time","\\ALL\Memory\% Committed Bytes In Use","\\ALL\Memory\Available MBytes"
"02/27/2025 04:36:30.091","0","0.0012014809523809523","0.010102837840705654","18.275262900577271","18.564038937577052","25132"
"02/27/2025 04:36:35.104","0","0.0011392538461538462","0.011816655497852898","17.603049161955987","18.563113924712667","25131"
"02/27/2025 04:36:40.099","0","0.0012337780487804879","0.010127824469328778","17.646194839586439","18.560549108907708","25132"
"02/27/2025 04:36:45.083","0.00057530000000000005","0.0011828205128205128","0.0093707170074281282","16.767831840278024","18.559802793562366","25132"
"02/27/2025 04:36:50.084","0","0.0010978420289855073","0.01514864666155773","18.211618541298304","18.562357085422228","25132"
"02/27/2025 04:36:55.084","0.00061143333333333336","0.001136808","0.017418082272039698","19.105733290506212","18.555387952028632","25132"
"02/27/2025 04:37:00.088","0.00043659999999999999","0.0011748510204081632","0.011592448982716101","18.691805973258045","18.562556807548404","25131"
"02/27/2025 04:37:05.088","0","0.0011807625000000001","0.0094457497515992115","18.909256844756193","18.570314328784661","25131"
"02/27/2025 04:37:10.090","0","0.001047678205128205","0.016337210154308546","18.509332656965327","18.557301051578786","25131"
"02/27/2025 04:37:15.090","0","0.0011928952380952382","0.010019464538117735","18.092931225531959","18.557521798312088","25131"
"02/27/2025 04:37:20.101","0","0.0012083227272727272","0.010610400476350626","17.482312273891708","18.556754435076552","25131"
"02/27/2025 04:37:25.085","0","0.0011275053571428572","0.012668366180574764","17.785296410471407","18.558909305967138","25131"
"02/27/2025 04:37:30.097","0","0.0011651522727272727","0.010229098468702959","17.071528866600193","18.560507059693453","25130"
"02/27/2025 04:37:35.081","0","0.0012112578947368422","0.0092347527155894667","19.35444087139383","18.559739719740985","25131"
"02/27/2025 04:37:40.082","0","0.0011345624999999999","0.012705790541226822","17.899085320266895","18.562178411186249","25131"
"02/27/2025 04:37:45.083","0.00078989999999999996","0.0011888279069767443","0.010378364713843876","18.738618876865786","18.569305217491767","25131"
"02/27/2025 04:37:50.083","0","0.0011849625000000001","0.0094795885200390038","18.868142110648776","18.572332551370451","25131"
"02/27/2025 04:37:55.086","0","0.0012076390243902439","0.0098981757247846077","17.06865369581012","18.570209229032091","25131"
"02/27/2025 04:38:00.087","0","0.0010866523076923076","0.014121764460411379","18.230428495316843","18.570514050910838","25130"
"02/27/2025 04:38:05.088","0","0.001194520930232558","0.010272485331113579","17.38598603041671","18.569452389741656","25131"
